제안ID,제안제목,제안본문내용,등록일자,연도,공감수,댓글수,답변여부,원문URL,대분류,중분류,소분류,분류근거_키워드,분류신뢰도,출산양육관련여부,수집키워드,수집방식,제외사유,웹크롤링_상세본문,크롤링상태,보정필터_소스
PROP-188280,기업들의 직원식당을 이용하여 현재의 엄마아빠 미래의 엄마아빠가 아이들에게 따뜻한 밥을 제공해줍시다.,기업들의 직원식당을 이용하여 현재의 엄마아빠 미래의 엄마아빠가 아이들에게 따뜻한 밥을 제공해줍시다.,2020-08-25,2020,7.0,2,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=188280,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,엄마아빠,상,직접관련,엄마아빠,확장 1차 생활키워드 수집,,"안녕하세요.
직장생활 중인 직장인 입니다.
기업들이 모여있는 건물이나 기업사옥들을 보면 직원식당이 있습니다. 이러한 직원식당을 활용하여 끼니를 챙기기 힘든 아이들에게 식사를 제공할 수 있다면 얼마나 좋을까 해서 이러한 아이디어를 내봅니다.
직원들이 이용하는 식당인 만큼 질좋고 영양가 있는 식단들이 골고루 나오는 장점이 있습니다.
직원들이 붐비게 사용하는 점심식사시간이 아닌 조금 일찍은 시간이나 직장인들의 점심시간을 20분만 빗겨나가도 아이들이 충분히 영양가 있고 좋은 음식을 더욱 안전하고 쾌적한 곳에서 제공 받을 수 있다고 생각합니다.
사실 직원식당을 이용해보면 생각보다 음식을 여유있게 만드셔서 항상 남아서 버려지는 것을 보게됩니다. 쓰레기를 매립할 장소도 부족한 요즘, 버리는 것이 아닌 필요한 곳에 나누는 것도 우리나라를 이끌어가는 기업들이 동참해야하는 것이라 생각합니다.
또한 이러한 어린이 무료식사제공을 참여하는 기업에는 서울시에서 어떠한 혜택을 제공한다고 하면 기업이미지와 상생하는 모습을 마케팅으로 활용 할 수 있는덕에 참여하는 곳은 많아질 거라 생각합니다.
또한 사춘기를 겪고있는 아이들이 가장 걱정하는 또래아이들의 눈치와 놀림거리보다는 현재의 엄마아빠 미래의 엄마아빠의 따뜻한 시선을 느낄 수 있는 장소라고 생각합니다.
자녀를 키우고있는 부모 어느누가 ""너 공짜밥 먹구나. 너 집이 형편이 안되구나"" 라고 말하겠습니까.
아이들이 편의점에 몇안되는 구석자리에서 매일같이 컵라면과 삼각김밥을 먹고 끼니를 때운다고 생각하면 마음이 아픕니다.
매일 영양가 있게 짜여진 식단, 비가와도 눈이와도 쾌적한 공간에서 밥을 먹을 수 있는 권리를 찾아주는 것은 2020년을 살아가는 어른인 우리에게 주어진 숙제라 생각합니다.
밥먹고살기가 힘들어는 옛말인줄 알았습니다. 자라나는 아이들에게는 해당안되는 말인줄 알았습니다.
미래의 희망이 무궁무진한 아이들에게 따뜻한 밥을 제공해 줄 수있는 방안이 많이 생겨났으면 좋겠습니다.",웹크롤링 성공,검증용137_웹본문포함
PROP-187426,어린이보호구역횡단보도전면차단기설치및인도난간재정비필요,어린이보호구역횡단보도전면차단기설치및인도난간재정비필요,2020-05-24,2020,0.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187426,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,아동_안전환경: 안전/보호구역 + 부모,중,조합관련,아동_안전환경: 보호구역 + 어린이,2차 문맥조합 수집,,"어린이보호구역횡단보도 전면차단기설치 및인도난간무단횡단방지용으로재정비가 필요하다고생각됨.
법으로 중하게하는것도중요하지만 먼저 물리적으로최대한 사고를예방하는것이 더중하다생각됨.
횡단보도같은경우 보행자측 차람측4면에 차단기를설치하면 차량은 아무래도속도를낼수없고 보행자측도 무단횡단을어느정도방지할수있음.만약차량이 속도조절을못해 차단기파손이나 속도위반이되었을경우 기존에받았던처벌에서 기물파손에관한것도더해지며 .보행자가 무단횡단할경우 성인과어린이로 나뉘는데 성인은일반적으로받는처벌수위보다높게받아야한다고생각됨.어린이보호구역인만큼 아이들교육적인면에서 저해된다고봄.만약아이가 위반했을경우 보호자를 대동한교통안전교육을 의무적으로 몇시간이상을 들어야한다고봄.그를어길시 그또한 막중한처벌로 이루어져야함.그래야 이교통안전이라는것이 가정교육으로도 일루어질수있다고생각됨.
그외 횡단보도외인도난간또한 절대로 넘어갈수없고 발헛디딤으로인한 사고방지를위한 무단횡단방지용난간으로꼼꼼한 재정비가필요하다고봄.어디로든지차도로 나갈수없겠끔.
전 운전자인남편과 자식을둘 둔 엄마입니다.요즘민식이법이네뭐네하면서얘기가많더라구요.자식잃은부모나 안타깝게사고난운전자나모두내식구라생각하면 가슴아프겠더라구요.코로나로인해나라살림이말도아닐텐데도그리고 저만이런생각하는거아닐텐데도 꼭쓰고싶었습니다.효과가있을지는모르겠지만 모두가 조금이라도 안전해졌으면좋겠습니다",웹크롤링 성공,검증용137_웹본문포함
PROP-187404,어린이 보호구역 내 어린이 보행규정강화와 부모벌점제.,어린이 보호구역 내 어린이 보행규정강화와 부모벌점제.,2020-05-21,2020,1.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187404,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,보육,상,직접관련,아동_안전환경: 보호구역 + 어린이,기존 1차 직접키워드 수집,,"어린이 사고예방은
운전자만 조심한다고 될 문제가 아니라고 봅니다.
어린이 안전보행 교육강화
부모교육 및 자녀의 안전보행의무 위반시 누적벌점제로
일정기준의 벌점이 초과됐을 시 보육지원금 삭감과
더이상 삭감할 지원금이 없을시 벌금을 부과하는 방법으로
강력한 계도에 따른 어린이 안전보행 실현이 필요하다고 봅니다.
또한. 어린이보호구역에서 등하교시간에 안전의무 불이행시
가중처벌또한 이루어 져야한다고 봅니다.",웹크롤링 성공,검증용137_웹본문포함
PROP-186896,코로나 아동수당(긴급돌봄쿠폰) 관련,코로나 아동수당(긴급돌봄쿠폰) 관련,2020-04-02,2020,0.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186896,출산·산후 초기지원,산후조리,산후조리·산모도우미,"출생, 산후",상,직접관련,긴급돌봄,기존 1차 직접키워드 수집,,"안녕하세요. 이번 코로나19로 코로나 아동수당 계획이 발표되었습니다. 사실상 코로나가 4월에도 계속되고..3-6월 분만하시는 분들은 산후조리원이나 도우미 쓰기도 꺼려지고 집에서만 보내야 하는 분들도 많습니다. 기사에서 해남시는 2020.4-6월 출생아에도 차등 지급을 한다고 명시가 되었는데, 서울은 발표 내용처럼 2020.3월생까지만 지급이 되는지 궁금합니다. 3-6월 지급해서 40만원 지급인데, 2020. 4월-6월 분만예정인 분들도 받았으면 좋겠습니다 :)
다들 수고해주세요!",웹크롤링 성공,검증용137_웹본문포함
PROP-186849,어린이 보호구역 횡단보도에 스크린 도어 설치,어린이 보호구역 횡단보도에 스크린 도어 설치,2020-03-30,2020,5.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186849,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,"보육, 유치원",상,직접관련,아동_안전환경: 보호구역 + 어린이,기존 1차 직접키워드 수집,,"안녕하세요! 저는 유아교사를 직업으로 삼고 있는 서울 시민 강ㅇㅇ 이라고 합니다 :)
이번 민식이 법이 생겨나면서, 어찌 보면 어린이들을 위해 당연히 생겼어야 할 법이기도 하지요! 하지만 제가 유아들을 교육하면서 느낀 유아들은, 절대 완벽한 통제를 할 수 없다는 것입니다.
유아들은 신체적 욕구가 활발하고 에너지가 많아 뛰는 것을 좋아합니다.
하고 싶은 일 (목표)가 생기면 그 목표만을 바라보고 달려갑니다.
아이를 키우시는 부모님, 유치원, 보육교사 선생님들께서도 모두 공감하실거예요!
그래서 저희가 차를 통제하는 것도 물론 좋지만, 언제 어디서 튀어나올지 모르는 어린이들을 물리적으로나마 막아줄 수 있는 장치를 설치했으면 좋겠습니다.
제가 어떤 장치가 있을까 생각해 보다가 지하철 스크린도어가 생각이 났고, 어린이 보호구역에 한해서 횡단보도에 스크린도어를 설치한다면 조금 더 아이들과 운전자들이 안전한 서울시가 될 수 있지 않을까 생각을 해보았습니다!
물론 도로와 인도가 정확하게 구분이 되지 않은 지역은 추가로 팬스를 설치하거나, 다른 대책들이 필요할 것입니다
어린이들의 안전도, 우리 어른의 안전도 모두 생각할 수 있는 어린이보호구역 횡단보도 스크린도어 설치를 제안해봅니다!",웹크롤링 성공,검증용137_웹본문포함
PROP-186685,"기저귀 전용 배출봉투 제작, 배포","기저귀 전용 배출봉투 제작, 배포",2020-03-16,2020,2.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186685,출산·산후 초기지원,출산가구 초기지원,출산지원금·출생축하,"출산, 육아",상,직접관련,기저귀,기존 1차 직접키워드 수집,,"현황 및 문제점
1. 저출산의 문제점중 육아비용 부담이 있으며, 그중
매일 사용 하는 기저귀, 폐기저귀 처리용 종량제
봉투 구입 비용이 있음.
2. 저소득층의  경우 종량제 구입비용도 육아 비용에      부담 될 수 있음
3. 기저귀의 경우 재활용이 가능 함.
4. 병의원,요양원에서 사용하는 기저귀의 경우
분리배출 하여야 하나 비용의 부담으로 혼합배출
하는 사례가 빈번히 발생됨.
5. 기저귀를 재활용 하는 의견이나 폐기소각 하는
의견이 있는데 이 모두 분리배출이 전제조건임.
제안내용
서울시에서 자체적으로 기저귀 전용 배출봉투를
제작하여 가정용은 소형으로 무료 배포,
병의원용은 중대형으로 저렴한 가격에 제공.
기대효과
가정용, 의료용 기저귀의 분리배출이 가능해져
재활용, 폐기시 수훨하게 처리 가능.
가정용배포로 육아비용이 절감 되고,
의료용 혼합배출을 예방 할 수 있음.",웹크롤링 성공,검증용137_웹본문포함
PROP-186626,우리 서울시 만큼이라도  아동수당 추가 지급 하게 된다면 현금으로 지급 하면 좋겠네요,우리 서울시 만큼이라도  아동수당 추가 지급 하게 된다면 현금으로 지급 하면 좋겠네요,2020-03-11,2020,1.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186626,다자녀·양육비·생활지원,양육비·생활비 지원,분유·기저귀·아동수당·부모급여,양육,상,직접관련,아동수당,기존 1차 직접키워드 수집,,"아동수당 추가 지급 (추경이 통과되면 상품권으로 동사무소 등에서 지급한다고 뉴스에서 봤는데 이거 문제 아닌가요?
전국적으로 확산되고 있는 코로나와 관련 현 정부시책 및 국민의 다수 의견은 최대한 사람간의 접촉을 피하는 것이 가장 급선무이며 중차대한 예방의 선결과제이다.(
서울시도 사회적 거리두기 하고 있잖아요
)
헌데 아동양육 한시지원의 정책 중 10만원 상당의 지류(상품권 지급)은 다음과 같은 문제점을 야기시켜요.
1. 반드시 대면 접촉을 하게 된다는 점 -동 등 에서 지류로 배부 할 시 아동 가족 그 누군가와는 반드시 대면 접촉을 하게 되는 점
2. 등기 발송 시 또한 등기 수령인과 반드시 대면 접촉을 하게 된다는 점
3. 지류로 받은 아동 가족 중 누군가는 반드시 지류를 쓰기 위하여 지역 시장, 마트 등을 방문해야 한다는 점
4. 위와 같은 상황은 현 정부의 방역시책에 역행할 뿐만 아니라 잠재적 감염상태에 무방비 노출되어 현 사태에 전혀 도움이 되지 않는 점
5. 지류로 배부 하였다 하여도 코로나 사태가 나아질 때 까지 대부분 외출을 삼가 하기 때문에 현 아동에 직접적인 도움이 되지 못한 다는 점
6. 소비가 이루어지지 않기 때문에 아동 가구나 지역경제에 전혀 도움이 되지 못한다는 점
정말 답답한 생각이 들어서 글 올리는데 적어도 서울시에서 만큼은 현금으로 지급 하면 안되나요?
그게 가구에 훨씬 도움이 되고 온라인으로 구매 할 수 있고 사회적 거리두기 정책에도 맞는거 아닌가요?
실시 여부가 아직 미확정이라고 하지만 뉴스를 보다가 참 어이없어서 적어도 우리 서울시 만큼은
만약 한다면 현금으로 지급 했으면 하는 생각에 제안 해 봅니다.",웹크롤링 성공,검증용137_웹본문포함
PROP-186485,코로나로 학원휴원 학원비반환에 대한 제안,코로나로 학원휴원 학원비반환에 대한 제안,2020-02-26,2020,4.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186485,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,학원비,상,직접관련,학원비,확장 1차 생활키워드 수집,,"코로나19로 많은 자영업자들이 피해를 보고 있습니다.
개학이 연기되고 학생들의 안전을 위하여 많은 학원들도 피해를 감수하고 교육부의 학원 휴원 권고 지침에 따라 코로나19가 더이상 확산되지 않기위해 휴원을 하고 있습니다.
휴원중임에도 불구하고 나가는 월세, 강사월급과 더불어 3월 매출이 없음도 부담스럽지만,
이 상황에서 휴원함으로 다시 되돌려 드려야하는 1주일에서 2주일치의 원비 반환이 현재 매출이 없는 상황에서 너무 힘이 듭니다.
학원비를 현금으로 돌려드리는 대신, 학원에서 재사용하실 수 있는 지역상품권으로 돌려드린다면
학원측에서는 당장 자금부족을 이겨낼 수 있고, 학부모측에서는 학원비로 재사용 하실 수 있으니 양해해주실 것 같습니다.
학원도 자영업자인데, 아이들 건강을 위해 2주 휴원을 합니다. 방학 내내 비수기를 겪고 3월 신학기로 매출을 극복해야하는 시기에
더 어려움을 겪는 학원 원장들에게 힘이 되어주시길 바랍니다.",웹크롤링 성공,검증용137_웹본문포함
PROP-186065,서울시 수유실 찾기 지도 앱 개발 및 출시,서울시 수유실 찾기 지도 앱 개발 및 출시,2019-12-07,2019,0.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186065,보육·돌봄 인프라,아동 놀이·체험공간,공공키즈카페·수유실·유아휴게실,영유아,상,직접관련,수유실,기존 1차 직접키워드 수집,,"일전에 식사를 하러 간 식당에서 옆 테이블에서 아이 기저귀를 가는 광경을 목격하고 식욕을 잃고 식사 도중 자리를 뜬 적이 있습니다. 당시에는 너무 불쾌한 경험이었고 그 손님들이 무례하고 비상식적인 사람들이라고 치부했지만 돌이켜 생각해보면 오래된 상가 건물에 위치한 동네 식당의 어디에도 수유실이 없을 거라는 사실은 명백했습니다. 그 부부가 식당 내부가 아닌 다른 어디에서 기저귀를 갈 수 있었을까요?
영유아를 동반해 외출하는 경우 아이의 기저귀를 갈아줄 수유실은 절대적으로 필요한 공간입니다. 때문에 영유아를 데리고 외출할 수 있는 공간이 백화점이나 쇼핑몰처럼 그런 시설이 잘 갖추어진 장소로 한정되기도 하고, 불편함을 무릅쓰고 자가용 뒷자리에서 기저귀를 갈아주는 경우도 많습니다. 자차가 없거나 여건이 안되는 경우에는 타인에게 민폐(?)를 줄 수 있는 공간에서 다른 사람들의 눈총을 받아 가며
어쩔 수 없이 기저귀를 갈아주게 되기도 할 것입니다.
만약 따릉이 앱처럼 지도 기반으로 현위치에서 가장 가까운 수유실이 어디인지 확인할 수 있는 앱이 출시된다면 영유아를 돌보아야 하는 입장에 처한 수많은 사람들에게 큰 도움이 될 것이라 생각합니다. 가임지도 따위가 아니라 이런 어플리케이션이 바로 아이를 낳아 기를 만한 사회를 만들어나가는데 조금이라도 기여할 수 있지 않을까요?
더 나아가 단독 주택 소유자가 담을 허물고 주차장을 만들 때, 베란다나 옥상 등에 태양광 발전 설비를 마련할 때, 친환경 하이브리드 자동차를 구입할 때 정부나 지자체에서 보조금을 지급하는 것처럼 건물주가 리노베이션을 통해 일정 요건을 갖춘 수유실을 마련할 경우 리노베이션 비용의 일부를 지원하는 등의 정책을 편다면 더 바람직할 것 같습니다.
서울시 수유실 찾기 어플리케이션 개발 및 출시와 수유실 신설 시 비용 지원 등에 대한 정책 검토를 희망합니다.",웹크롤링 성공,검증용137_웹본문포함
PROP-185284,이웃 할머니 할아버지 긴급돌봄 지원,이웃 할머니 할아버지 긴급돌봄 지원,2019-09-24,2019,1.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=185284,보육·돌봄 인프라,초등돌봄,초등돌봄·방과후,어린이집,상,직접관련,긴급돌봄,기존 1차 직접키워드 수집,,"새벽이나 한밤 긴급 돌보미 지원이 필요한 경우가 있습니다
어린이집 등원 전이나, 한밤에 갑자기 일하는 부모가 돌보기 어려울 때 이웃 할아버지 할머니들이 돌봐줄 수 있는 방법이 있으면 좋겠습니다.",웹크롤링 성공,검증용137_웹본문포함
PROP-184886,아이들을 위한 실내 공간에 대한 나의 의견,아이들을 위한 실내 공간에 대한 나의 의견,2019-07-31,2019,3.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=184886,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,유치원,상,직접관련,공간·편의시설: 공간 + 아이,기존 1차 직접키워드 수집,,"저는 아이들을 위한 실내 시설이 더 필요하다고 생각합니다. 왜냐하면 실내 놀이 시설 같은 경우는 대부분 한정적이거나 나이 제한, 키 제한등이 있는 경우가 많은데, 유치원생이나 저학년만 사용할 수 있는 곳이 아닌 고학년들도 신나게 뛰어놀 수 있고, 책도 읽으며, 노래도 부르고 대화도 하면서 게임도 하고 음식도 먹을 수 있는 곳이 생긴다면 많은 고학년 들이 즐길 수 있고 핸드폰중독 연령대가 덜 낮아질 수 있지 않을까라고 생각합니다.",웹크롤링 성공,검증용137_웹본문포함
PROP-184424,생명을 살리는 어린이 안전 모자,생명을 살리는 어린이 안전 모자,2019-04-26,2019,1.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=184424,보육·돌봄 인프라,초등돌봄,초등돌봄·방과후,어린이집,상,직접관련,아동_안전환경: 안전 + 어린이,기존 1차 직접키워드 수집,,"키가 작은 어린이가 운전자의 시야에 잘 들어오도록 노란 고깔모자 착용
*키가 작은 어린이가 운전자의 시야에 들어오지 않아 교통사고 발생이 잦음
30cm 높이의 고깔모자를 제작하여, 어린이 등하원길 및 야외학습 시 착용토록 안내
- 어린이집, 초등학교, 주민센터 등 고깔모자 만들기 활동 시행
- 추진방법 : 구립어린이집을 1개소를 선정, 4세반 도는 5세반을 대상으로 시험시행후 확산
* 예산등으로 추진이 어려울 경우 평생교육팀과 협력적으로 추진 가능
어린이 교통사고 예방효과뿐만 아니라 학부모 등 보호자에게 심리적 안정을 줄 수 있다고 볼 수 있다",웹크롤링 성공,검증용137_웹본문포함
PROP-184041,"길고양이 입양시 중성화 수술, 예방접종 비용 지원 및 쉼터조성을 통한 길고양이 관련 민원 해소 대책 마련","길고양이 입양시 중성화 수술, 예방접종 비용 지원 및 쉼터조성을 통한 길고양이 관련 민원 해소 대책 마련",2019-03-08,2019,10.0,2,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=184041,보육·돌봄 인프라,아동 건강·의료 접근성,소아응급·야간진료·영유아검진,양육,상,직접관련,예방접종,기존 1차 직접키워드 수집,,"길고양이의 개체수 증가로 인한 소음 및 사체처리 등 주민들의 민원이 빈발하고 있으므로
길고양이들은 제대로 먹이를 찾지 못해 건강을 위협받고 여러 병균에 노출되어 위생상 문제도 발생하고 있어
길고양이를 분양받고자 하는 이들도 분양후 양육비에 대한 부담으로 선뜻 분양받지 못하는 경우가 많음
길고양이 중성화 수술을 통한 개체수 조절 및 효과적인 관리(길고양이 입양시 중성화 수술, 예방접종 비용 지원)
길고양이 쉼터 조성(급식소 마련)을 통한 고양이 관련 민원 해소
외로운 독거노인 등 반려동물을 원하는 사람들에게 분양 후 양육비 보조",웹크롤링 성공,검증용137_웹본문포함
PROP-183924,안전지킴이(아이들에게 기쁨을!),안전지킴이(아이들에게 기쁨을!),2019-02-27,2019,2.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183924,보육·돌봄 인프라,가족돌봄,아이돌봄·조부모돌봄,아동_안전환경: 안전 + 돌봄,중,조합관련,아동_안전환경: 안전 + 아이,2차 문맥조합 수집,,"• 어르신을 고용하여 어린이 놀이터, 미니 공원에 설치된 모든 놀이기구 점검 및 시설을 이용하는
아이들 돌봄하여 어르신 일자리 창출 및 아이들 안전사고에 대비하고자 함",웹크롤링 성공,검증용137_웹본문포함
PROP-183129,보건소에서 예비맘을 위한 예비맘 키트를 제공해주셨으면 좋겠어요,보건소에서 예비맘을 위한 예비맘 키트를 제공해주셨으면 좋겠어요,2018-11-27,2018,294.0,25,Y,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183129,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,"출산, 임신, 임산부, 난임",상,직접관련,예비맘,기존 1차 직접키워드 수집,,"현재 보건소에서 임산부를 위해서 임신반응검사부터 임신기초 검사를 받을 수 있고 임신확인 후 임산부를 위한 엽산이나 철분제(일정 주수 후)를 선물로 받을 수 있습니다.
엽산은 임신을 준비하고 있는 분들은 챙겨 먹어야하는 영양제입니다. 임신 후에 엽산을 제공받는 것도 좋지만 임신을 준비하는 사람들을 위해서 미리 제공해주는 것은 어떨까요?
예비맘키트라고 해서 배란테스트기와 임신테스트기 그리고 엽산이나 엽산이 들어간 종합영양제를 함께 준다면 좋을 것 같습니다. 추가적으로 임신과 출산에 관련된 국가정책(?)과 책자와 병원리스트(산부인과 및 난임병원)를 넣어서 준다면 임신을 준비하시는 분들에게 도움이 되리라 생각됩니다.",웹크롤링 성공,검증용137_웹본문포함
PROP-181959,어린이 등하원 돌보미 활용방안,어린이 등하원 돌보미 활용방안,2018-08-10,2018,0.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181959,보육·돌봄 인프라,초등돌봄,초등돌봄·방과후,어린이집,상,직접관련,등하원,기존 1차 직접키워드 수집,,"30대 후반 맞벌이 부부입니다.
5세, 7세 아이들이 있구요.. 지금은 같은 어린이집을 다니고 있어서
제가 아침일찍 등원을 시키고 출근을 합니다.
하원은 양가 부모님께서 요일별로 나눠서 도와주시구요.
그래도 전 다행인 편에 속합니다.
회사가 가까워서 등원을 시키는 일이 가능하고
양가 부모님이 근처에 사셔서 하원을 도와주시는것도 가능합니다.
그런데 걱정이 하나 있습니다.
내년에는 큰애가 초등학교에 다니게 되어 여러가지 고민거리가 생겼습니다.
1. 등원에 대한 동선. 어린이집과 초등학교 위치가 반대여서 등원을 어떻게 시켜야 할지가 고민입니다.
2. 초등학교 하원 후 케어
- 초등학교는 오후 1시면 끝납니다. 돌봄교실을 신청하거나 학원 뺑뺑이를 돌려야 하는데..
학원 차량까지 연계는 누가 해줄지... 돌봄교실이 끝나고 하원은 누가 도와줄지...
큰 문제는 이 두가지 입니다.
즉, 등/하원의 어려움 입니다.
이래서 초등학교 입학 즈음에는 맞벌이가 외벌이로 바뀔 수 밖에 없다 하더군요..
저희같이 양가 부모님께서 도와주시거나
형편이 되는 가정에서는 도우미를 쓰곤 하는데,
도우미는 보통 180~200정도로 등/하원 뿐만 아니라 가사도우미까지 병행하고 있습니다.
부모 입장에서는 등/하원시만 도와주면 좋은데.. 그렇게되면 시급으로 하루 3시간도 안될거거든요.
그래서 제안드립니다.
ㅇ 도우미 입장 : 근로자로서 일정 수익이 담보되어야 합니다.
ㅇ 부모 입장 :  도우미 비용이 부담되고.. 가사지원 보다는 등/하원이 최 우선으로 필요합니다.
그렇다면..
등/하원시에는 도우미 이용에 대해서는 부모가 부담을 하고 (시급 1만원이면 일 3만원, 월 60만원 정도로 부담이 줄어듭니다)
나머지 시간에는 도움이 필요한 곳에 도우미가 가는 거죠..
도움이 필요한 곳이란? 어린이집 선생님, 장애인돌봄, 노인돌봄, 사회복지사와 같이 월 52시간 근무에서 제외되는
업무들입니다.
어린이집 선생님을 예로 들면..
하루 8시간 풀로 일하고 밥먹을 때에도 아이들과 같이 밥을 먹으면서 한시도 쉴 수 없습니다.
이런 분야에 도우미가 투입되서 2~3시간정도 지원을 해 주시면
어린이집 선생님들도 쉬실 수 있게 되겠죠.
또, 초등학교 저학년 어린이들을 케어하거나
학교 - 학원버스 연계 도우미로도 활용이 가능할겁니다.
비용은 해당 기관에서 일부 부담하고, 일부는 세금으로도 충당하면 좋을거 같습니다.
☆ 등하원 돌보미를 활용한 일자리 창출. 어떤가요?",웹크롤링 성공,검증용137_웹본문포함
PROP-181229,월컴 키즈존 - 아이들과 함께하는 행복한 식사,월컴 키즈존 - 아이들과 함께하는 행복한 식사,2018-05-14,2018,6.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181229,보육·돌봄 인프라,아동 놀이·체험공간,공공키즈카페·수유실·유아휴게실,양육,상,직접관련,키즈존,기존 1차 직접키워드 수집,,"제목 : 월컴 키즈존- 아이들과 함께하는 행복한 식사
현황 및 문제점
- 노키즈존은 증가하고 있으나 월컴 키즈존은 부재한 상황임.
- 일반 식당의 경우 어린이 메뉴가 없어 아이 식사에 어려움이 있고,
- 어린이의 경우 식사가 일직 끝나 식당내에서 뛰어다는 상황으로 타인에게 방해를
주는 불가피한 상황이 발생함.
- 식당 공간내 놀이방 유무, 어린이 전용 메뉴 정보르 알고자 하나 안내 정보가
정보가 없어 아이 양육에 힘든 상황이 가중되고 있음
개선방안
- 친절한 도시의 특징을 살리고자 독창적인 사업이 필요함
“월컴키즈존” 알림문 부착, 식당 내 놀이방 설치 유무와 어린이 메뉴에 대한 정보를
제공할 필요성이 있음.
- “월컴 키즈존” 알림문에 놀이방 설치 유무, 어린이 메뉴, 관련정보를 볼 수 있는
QR코드 표기를 통한 정보 제공
- 시청 홈페에지에 메인 정보를 게시하고 시정 톡톡 링크와 알림문 내 QR코드를
통한 해당 식당의 정보 제공
기타
- 공무원의 전수 조사 없이. 관련 협회의 협조 및
식당의 자발적 신청에 따른 업무 진행으로 담당자 업부 피로도 최소화.
기대효과
- 월컴키즈존 (놀이방, 어린이메뉴) 정보 제공에 따른 유아 가구에 대한 식당 이용 정보 제공 등",웹크롤링 성공,검증용137_웹본문포함
PROP-180851,"어린이보호구역 도로교통법위반집중단속하자,,,","어린이보호구역 도로교통법위반집중단속하자,,,",2018-04-10,2018,0.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=180851,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,"어린이집, 유치원",상,직접관련,아동_안전환경: 보호구역 + 어린이,기존 1차 직접키워드 수집,,"1995
년도 어린이보호구역
(
스쿨존
)
제도가 도입되어
유치원
,
초등학교
,
특수학교
,
어린이집
,
학원등의
정문을 중심으로
반경
500
미터이내의 일정구간을 스쿨존으로 지정관리하기위해
스툴존의 도로를 다른색으로 표시해 좋았다
.
2011
년 도로교통법 시행령이 개정되면서
스쿨존내 속도위반
,
신호지시위반
,
횡단보도 보행자 횡단방해 보호불이행
,
주정차금지 위반시에는
범칙금과 벌금을 일반도로에 비해 최대
2
배까지 부과한다
.
요즘 학교주변을 살펴보면
,
운전자들이 알기 쉽게 스쿨존의 도로를 다른색으로 표시해 놓았으나
운전자들은 이를 무시하고 이행하지 않고 불법으로 주차하는 사례가 많다
.
도로교통법에 따라 교통사고의 위험을 사전 예방하기위해
어린이보호구역
(
스쿨존
)
의 각종시설물에 대한 재정비와
도로교통위반자에 대한 집중단속이 필요하다고 본다
.",웹크롤링 성공,검증용137_웹본문포함
PROP-180818,서울시 공공화장실 기저귀교환대 살균소독기 비치,서울시 공공화장실 기저귀교환대 살균소독기 비치,2018-04-07,2018,12.0,2,Y,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=180818,보육·돌봄 인프라,아동 놀이·체험공간,공공키즈카페·수유실·유아휴게실,"수유실, 기저귀교환대, 기저귀",상,직접관련,기저귀교환대,확장 1차 생활키워드 수집,,"공공화장실
,
수유실 등에 기저귀교환대가 구비된 곳에는 살균소독기도      함께 비치하여 깨끗이 청소하고 사용할 수 있도록 개선합니다
.
첨부파일 참조바랍니다.",웹크롤링 성공,검증용137_웹본문포함
